73,아이돌로 성공하는게 실력만으로 되는건 아니라 기획사 후광이나 개개인의 스타성 등등 여러가지가 필요한거라 방탄이 잘났든 잘나지않든 실력이 좋든 아니든 뭐가ㅤㄷㅚㅆ든 워낙 위대한 업적을 쓰고있어서 진짜 대단하긴 대단하다
74,배용준때문에 일본에서 관광 많이 왔었지 이젠 전세계에서 올거다 관광 인프라에 투자해서 일자리 창출해라 다른건 답이없다 우리나라도 관광으로 먹고 살아보자
75,방탄이하면 한국최초!!!
76,방탄소년단 진짜 대단하다
77,방탄소년단
78,"병역특례 줘도 안 아깝다. 국위선양 한 걸로 따지면, 훌륭하다."
79,방탄소년단 문화훈장 축하해요~
80,강제로 한글 배우게 만든 죄 받아라 문화훈장 ㅎㅎ
81,"Congratulations babies only in BTSxARMY culture we always celebrate achievement everyday not complaint tho, stay humble like BTS teach us, and stay workhard for our boys!"
82,너무나 자랑스럽네요......우리나라의 문화를 알리기 위해 노력하는 분들도 많은데.... 탄이들의 노력과 더 열심히 하라는 의미의 상인 것 같아요...방탄소년단 더욱 더 응원합니다
83,Just amazing how these seven young men achieving more and more heights. I'm very proud of them
84,최연소 문화 훈장이라니 정말 대단하다!!!
85,"4만2천석 시티필드 공연장 꽉 채운 외국인들이 한국어로 떼창하는거 보니 소름끼치더라~한글 알리고, 국제적으로 저 정도 국가홍보 했으면 상 받을 만 하지...축하한다. 탄이들^^"
86,댓글창을 보면서......참 씁쓸한게....군대 면죄부로 훈장수여 한것이 아니냐는 개같은 댓글 때문에 정말 슬프고 짜증난다..차라리...멋있게 다 군대 다녀오는게 이섹끼들 아가리 싸악 다물게 하는 멋진 행동일듯 하다...멋지게 훈장 받고 멋지게 군대 다녀와라...그럼 더 날아 갈 듯 하다....!!! 방탄소년단 bts 멋진 청년들!!! 화이팅!!!
87,멋져도 너무 멋지잖아...방탄소년단 축하해요!
88,방탄소년단이 제 가수여서 자랑스럽습니다 언제까지나 그대들을 응원하고 그대들을 통해 내 자신을 사랑하게 되네요 항상 고맙고 더 날아갑시다
89,방탄 소년단 축하해요^^*
90,방탄소년단 BTS내가수 너무 자랑스럽고 대단함.너무나 고생하고 노력하고 이룬것들 당연시 안하고 앞만보고 열심히 달려준 방탄소년단너무나 소중한 아티스트.사랑합니다.?
91,개쩐다ㅠㅠㅠㅍㅍㅍ퓨ㅠㅠㅠ
92,문화훈장 따흐흑 ㅠㅠ 방탄소년단 최고야 보라해요 근데 아미 여러분 타임지 아시아판 방탄 커버 예판 시작한 거 알고 계세요?
